Fclt Building Address Key,Fclt Building Key,Fiscal Period,Fclt Building Address Hist Key,Building Number,Address Purpose,Address City Id,Is E911 Address,Street Number,Street Number Suffix,Pre Directional,Street Name,Street Suffix,Post Directional,City,State,Postal Code,Warehouse Load Date
E17-PARCL1,E17,201602,E17-PARCL1-201602,E17,PARCL1,"","",MAI364,"","","","","","","",02142,09/01/15 05:12 AM
E17-STREET,E17,201602,E17-STREET-201602,E17,STREET,29173,"",40,"","",AMES,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E18-E911_1,E18,201602,E18-E911_1-201602,E18,E911_1,29507,"",50,"","",AMES,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E18-MAIL,E18,201602,E18-MAIL-201602,E18,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
E18-PARCL1,E18,201602,E18-PARCL1-201602,E18,PARCL1,"","",MAI364,"","","","","","","",02142,09/01/15 05:12 AM
E18-STREET,E18,201602,E18-STREET-201602,E18,STREET,29507,"",50,"","",AMES,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E19-E911_1,E19,201602,E19-E911_1-201602,E19,E911_1,25938,"",400,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E19-MAIL,E19,201602,E19-MAIL-201602,E19,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
E19-PARCL1,E19,201602,E19-PARCL1-201602,E19,PARCL1,"","",MAI364,"","","","","","","",02142,09/01/15 05:12 AM
E19-STREET,E19,201602,E19-STREET-201602,E19,STREET,25938,"",400,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E23-E911_1,E23,201602,E23-E911_1-201602,E23,E911_1,25550,"",25,"","",CARLETON,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E23-MAIL,E23,201602,E23-MAIL-201602,E23,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
E23-PARCL1,E23,201602,E23-PARCL1-201602,E23,PARCL1,"","",CAR1,"","","","","","","",02142,09/01/15 05:12 AM
E23-PARCL2,E23,201602,E23-PARCL2-201602,E23,PARCL2,"","",CAR45,"","","","","","","",02142,09/01/15 05:12 AM
E23-STREET,E23,201602,E23-STREET-201602,E23,STREET,25550,"",25,"","",CARLETON,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E25-E911_1,E25,201602,E25-E911_1-201602,E25,E911_1,733,"",45,"","",CARLETON,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
E25-MAIL,E25,201602,E25-MAIL-201602,E25,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
E25-PARCL1,E25,201602,E25-PARCL1-201602,E25,PARCL1,"","",DEA18,"","","","","","","",02142,09/01/15 05:12 AM
E25-PARCL2,E25,201602,E25-PARCL2-201602,E25,PARCL2,"","",CAR45,"","","","","","","",02142,09/01/15 05:12 AM
W1-STREET,W1,201601,W1-STREET-201601,W1,STREET,677,"",305,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W2-E911_1,W2,201601,W2-E911_1-201601,W2,E911_1,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W2-MAIL,W2,201601,W2-MAIL-201601,W2,MAIL,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W2-PARCL1,W2,201601,W2-PARCL1-201601,W2,PARCL1,"","",MEM311,"","","","","","","",02139,08/01/15 05:12 AM
W2-STREET,W2,201601,W2-STREET-201601,W2,STREET,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W4-E911_1,W4,201601,W4-E911_1-201601,W4,E911_1,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W4-MAIL,W4,201601,W4-MAIL-201601,W4,MAIL,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W4-PARCL1,W4,201601,W4-PARCL1-201601,W4,PARCL1,"","",MEM319,"","","","","","","",02139,08/01/15 05:12 AM
W4-PARCL2,W4,201601,W4-PARCL2-201601,W4,PARCL2,"","",MEM318,"","","","","","","",02139,08/01/15 05:12 AM
W4-PARCL3,W4,201601,W4-PARCL3-201601,W4,PARCL3,"","",MEM317,"","","","","","","",02139,08/01/15 05:12 AM
W4-PARCL4,W4,201601,W4-PARCL4-201601,W4,PARCL4,"","",MEM315,"","","","","","","",02139,08/01/15 05:12 AM
W4-STREET,W4,201601,W4-STREET-201601,W4,STREET,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W5-E911_1,W5,201601,W5-E911_1-201601,W5,E911_1,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W5-MAIL,W5,201601,W5-MAIL-201601,W5,MAIL,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W5-PARCL1,W5,201601,W5-PARCL1-201601,W5,PARCL1,"","",MEM341,"","","","","","","",02139,08/01/15 05:12 AM
W5-STREET,W5,201601,W5-STREET-201601,W5,STREET,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W7-E911_1,W7,201601,W7-E911_1-201601,W7,E911_1,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W7-MAIL,W7,201601,W7-MAIL-201601,W7,MAIL,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W7-PARCL1,W7,201601,W7-PARCL1-201601,W7,PARCL1,"","",VAS106,"","","","","","","",02139,08/01/15 05:12 AM
W7-STREET,W7,201601,W7-STREET-201601,W7,STREET,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W8-E911_1,W8,201601,W8-E911_1-201601,W8,E911_1,671,"",409,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W8-MAIL,W8,201601,W8-MAIL-201601,W8,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W8-PARCL1,W8,201601,W8-PARCL1-201601,W8,PARCL1,"","",MEM409L,"","","","","","","",02139,08/01/15 05:12 AM
W8-STREET,W8,201601,W8-STREET-201601,W8,STREET,671,"",409,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W11-E911_1,W11,201601,W11-E911_1-201601,W11,E911_1,46,"",40,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W11-MAIL,W11,201601,W11-MAIL-201601,W11,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W11-PARCL1,W11,201601,W11-PARCL1-201601,W11,PARCL1,"","",MAS32,"","","","","","","",02139,08/01/15 05:12 AM
W11-STREET,W11,201601,W11-STREET-201601,W11,STREET,46,"",40,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-E911_1,W13,201601,W13-E911_1-201601,W13,E911_1,678,"",46,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-E911_2,W13,201601,W13-E911_2-201601,W13,E911_2,674,"",48,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-E911_3,W13,201601,W13-E911_3-201601,W13,E911_3,14135,"",50,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-E911_4,W13,201601,W13-E911_4-201601,W13,E911_4,14136,"",52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-MAIL,W13,201601,W13-MAIL-201601,W13,MAIL,"","",46-52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W13-PARCL1,W13,201601,W13-PARCL1-201601,W13,PARCL1,"","",MAS46,"","","","","","","",02139,08/01/15 05:12 AM
W13-STREET,W13,201601,W13-STREET-201601,W13,STREET,"","",46-52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W15-E911_1,W15,201601,W15-E911_1-201601,W15,E911_1,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W15-MAIL,W15,201601,W15-MAIL-201601,W15,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W15-PARCL1,W15,201601,W15-PARCL1-201601,W15,PARCL1,"","",MAS60,"","","","","","","",02139,08/01/15 05:12 AM
W15-STREET,W15,201601,W15-STREET-201601,W15,STREET,"","",48,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W16-E911_1,W16,201601,W16-E911_1-201601,W16,E911_1,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W16-MAIL,W16,201601,W16-MAIL-201601,W16,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W16-PARCL1,W16,201601,W16-PARCL1-201601,W16,PARCL1,"","",MAS60,"","","","","","","",02139,08/01/15 05:12 AM
W16-STREET,W16,201601,W16-STREET-201601,W16,STREET,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W20-E911_1,W20,201601,W20-E911_1-201601,W20,E911_1,682,"",84,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W20-MAIL,W20,201601,W20-MAIL-201601,W20,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W20-PARCL1,W20,201601,W20-PARCL1-201601,W20,PARCL1,"","",MAS76R,"","","","","","","",02139,08/01/15 05:12 AM
W20-STREET,W20,201601,W20-STREET-201601,W20,STREET,682,"",84,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W31-E911_1,W31,201601,W31-E911_1-201601,W31,E911_1,48,"",120,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W31-MAIL,W31,201601,W31-MAIL-201601,W31,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W31-PARCL1,W31,201601,W31-PARCL1-201601,W31,PARCL1,"","",MAS120,"","","","","","","",02139,08/01/15 05:12 AM
W31-STREET,W31,201601,W31-STREET-201601,W31,STREET,48,"",120,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W32-E911_1,W32,201601,W32-E911_1-201601,W32,E911_1,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W32-MAIL,W32,201601,W32-MAIL-201601,W32,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W32-PARCL1,W32,201601,W32-PARCL1-201601,W32,PARCL1,"","",MAS120,"","","","","","","",02139,08/01/15 05:12 AM
W32-STREET,W32,201601,W32-STREET-201601,W32,STREET,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W33-E911_1,W33,201601,W33-E911_1-201601,W33,E911_1,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W33-E911_2,W33,201601,W33-E911_2-201601,W33,E911_2,47,"",106,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W33-MAIL,W33,201601,W33-MAIL-201601,W33,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W33-PARCL1,W33,201601,W33-PARCL1-201601,W33,PARCL1,"","",VAS106,"","","","","","","",02139,08/01/15 05:12 AM
W33-STREET,W33,201601,W33-STREET-201601,W33,STREET,47,"",106,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W34-E911_1,W34,201601,W34-E911_1-201601,W34,E911_1,672,"",120,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W34-MAIL,W34,201601,W34-MAIL-201601,W34,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W34-PARCL1,W34,201601,W34-PARCL1-201601,W34,PARCL1,"","",VAS106,"","","","","","","",02139,08/01/15 05:12 AM
W34-STREET,W34,201601,W34-STREET-201601,W34,STREET,672,"",120,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W35-E911_1,W35,201601,W35-E911_1-201601,W35,E911_1,672,"",120,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W35-MAIL,W35,201601,W35-MAIL-201601,W35,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W35-STREET,W35,201601,W35-STREET-201601,W35,STREET,672,"",120,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W45-E911_1,W45,201601,W45-E911_1-201601,W45,E911_1,635,"",125,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W45-MAIL,W45,201601,W45-MAIL-201601,W45,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W45-PARCL1,W45,201601,W45-PARCL1-201601,W45,PARCL1,"","",VAS125,"","","","","","","",02139,08/01/15 05:12 AM
W45-STREET,W45,201601,W45-STREET-201601,W45,STREET,635,"",125,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51-E911_1,W51,201601,W51-E911_1-201601,W51,E911_1,45,"",410,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51-MAIL,W51,201601,W51-MAIL-201601,W51,MAIL,45,"",410,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51-PARCL1,W51,201601,W51-PARCL1-201601,W51,PARCL1,"","",MEM410,"","","","","","","",02139,08/01/15 05:12 AM
W51-PARCL2,W51,201601,W51-PARCL2-201601,W51,PARCL2,"","",MEM405,"","","","","","","",02139,08/01/15 05:12 AM
W51-STREET,W51,201601,W51-STREET-201601,W51,STREET,45,"",410,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51C-E911_1,W51C,201601,W51C-E911_1-201601,W51C,E911_1,14139,"",405,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51C-MAIL,W51C,201601,W51C-MAIL-201601,W51C,MAIL,"","",77,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W51C-STREET,W51C,201601,W51C-STREET-201601,W51C,STREET,14139,"",405,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53-E911_1,W53,201601,W53-E911_1-201601,W53,E911_1,31046,"",410,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53-MAIL,W53,201601,W53-MAIL-201601,W53,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53-PARCL1,W53,201601,W53-PARCL1-201601,W53,PARCL1,"","",VAS160,"","","","","","","",02139,08/01/15 05:12 AM
W53-PARCL2,W53,201601,W53-PARCL2-201601,W53,PARCL2,"","",VAS170,"","","","","","","",02139,08/01/15 05:12 AM
W53-PARCL3,W53,201601,W53-PARCL3-201601,W53,PARCL3,"","",VAS106,"","","","","","","",02139,08/01/15 05:12 AM
W53-STREET,W53,201601,W53-STREET-201601,W53,STREET,"","",410,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53A-E911_1,W53A,201601,W53A-E911_1-201601,W53A,E911_1,31046,"",410,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53A-MAIL,W53A,201601,W53A-MAIL-201601,W53A,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53A-PARCL1,W53A,201601,W53A-PARCL1-201601,W53A,PARCL1,"","",VAS170,"","","","","","","",02139,08/01/15 05:12 AM
W53A-STREET,W53A,201601,W53A-STREET-201601,W53A,STREET,"","",410,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53B-E911_1,W53B,201601,W53B-E911_1-201601,W53B,E911_1,31046,"",410,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53B-MAIL,W53B,201601,W53B-MAIL-201601,W53B,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53B-PARCL1,W53B,201601,W53B-PARCL1-201601,W53B,PARCL1,"","",VAS170,"","","","","","","",02139,08/01/15 05:12 AM
W53B-STREET,W53B,201601,W53B-STREET-201601,W53B,STREET,"","",410,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53C-E911_1,W53C,201601,W53C-E911_1-201601,W53C,E911_1,31046,"",410,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53C-MAIL,W53C,201601,W53C-MAIL-201601,W53C,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53C-STREET,W53C,201601,W53C-STREET-201601,W53C,STREET,"","",410,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53D-E911_1,W53D,201601,W53D-E911_1-201601,W53D,E911_1,31046,"",410,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53D-MAIL,W53D,201601,W53D-MAIL-201601,W53D,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W53D-STREET,W53D,201601,W53D-STREET-201601,W53D,STREET,"","",410,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W56-E911_1,W56,201601,W56-E911_1-201601,W56,E911_1,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W56-MAIL,W56,201601,W56-MAIL-201601,W56,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W56-STREET,W56,201601,W56-STREET-201601,W56,STREET,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W57-E911_1,W57,201601,W57-E911_1-201601,W57,E911_1,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W57-STREET,W57,201601,W57-STREET-201601,W57,STREET,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W57A-E911_1,W57A,201601,W57A-E911_1-201601,W57A,E911_1,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W57A-STREET,W57A,201601,W57A-STREET-201601,W57A,STREET,"","",169,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W59-E911_1,W59,201601,W59-E911_1-201601,W59,E911_1,630,"",201,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W59-MAIL,W59,201601,W59-MAIL-201601,W59,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W59-PARCL1,W59,201601,W59-PARCL1-201601,W59,PARCL1,"","",VAS201,"","","","","","","",02139,08/01/15 05:12 AM
W59-STREET,W59,201601,W59-STREET-201601,W59,STREET,630,"",201,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61-E911_1,W61,201601,W61-E911_1-201601,W61,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61-MAIL,W61,201601,W61-MAIL-201601,W61,MAIL,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61-PARCL1,W61,201601,W61-PARCL1-201601,W61,PARCL1,"","",MEM430,"","","","","","","",02139,08/01/15 05:12 AM
W61-STREET,W61,201601,W61-STREET-201601,W61,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61A-E911_1,W61A,201601,W61A-E911_1-201601,W61A,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61A-STREET,W61A,201601,W61A-STREET-201601,W61A,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61B-E911_1,W61B,201601,W61B-E911_1-201601,W61B,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61B-STREET,W61B,201601,W61B-STREET-201601,W61B,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61C-E911_1,W61C,201601,W61C-E911_1-201601,W61C,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61C-STREET,W61C,201601,W61C-STREET-201601,W61C,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61D-E911_1,W61D,201601,W61D-E911_1-201601,W61D,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61D-STREET,W61D,201601,W61D-STREET-201601,W61D,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61E-E911_1,W61E,201601,W61E-E911_1-201601,W61E,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61E-STREET,W61E,201601,W61E-STREET-201601,W61E,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61F-E911_1,W61F,201601,W61F-E911_1-201601,W61F,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61F-STREET,W61F,201601,W61F-STREET-201601,W61F,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61G-E911_1,W61G,201601,W61G-E911_1-201601,W61G,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61G-STREET,W61G,201601,W61G-STREET-201601,W61G,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61H-E911_1,W61H,201601,W61H-E911_1-201601,W61H,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61H-STREET,W61H,201601,W61H-STREET-201601,W61H,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61J-E911_1,W61J,201601,W61J-E911_1-201601,W61J,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61J-STREET,W61J,201601,W61J-STREET-201601,W61J,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61M-E911_1,W61M,201601,W61M-E911_1-201601,W61M,E911_1,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W61M-STREET,W61M,201601,W61M-STREET-201601,W61M,STREET,44,"",450,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W64-E911_1,W64,201601,W64-E911_1-201601,W64,E911_1,"","",219,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W64-MAIL,W64,201601,W64-MAIL-201601,W64,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W64-STREET,W64,201601,W64-STREET-201601,W64,STREET,"","",219,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_1,W70,201601,W70-E911_1-201601,W70,E911_1,627,"",471,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_2,W70,201601,W70-E911_2-201601,W70,E911_2,24912,"",472,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_3,W70,201601,W70-E911_3-201601,W70,E911_3,24913,"",473,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_4,W70,201601,W70-E911_4-201601,W70,E911_4,24914,"",474,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_5,W70,201601,W70-E911_5-201601,W70,E911_5,24915,"",475,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-E911_6,W70,201601,W70-E911_6-201601,W70,E911_6,24916,"",476,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-MAIL,W70,201601,W70-MAIL-201601,W70,MAIL,"","",471-476,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70-PARCL1,W70,201601,W70-PARCL1-201601,W70,PARCL1,"","",MEM430,"","","","","","","",02139,08/01/15 05:12 AM
W70-STREET,W70,201601,W70-STREET-201601,W70,STREET,"","",471-476,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70A-E911_1,W70A,201601,W70A-E911_1-201601,W70A,E911_1,"","",471,"","",MEMORIAL,DRIVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70A-STREET,W70A,201601,W70A-STREET-201601,W70A,STREET,"","",471-476,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70B-E911_1,W70B,201601,W70B-E911_1-201601,W70B,E911_1,"","",471,"","",MEMORIAL,DRIVE,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
W70B-STREET,W70B,201601,W70B-STREET-201601,W70B,STREET,"","",471-476,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,08/01/15 05:12 AM
